n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,,0.5,2,10,0.5571009319405541,0.023183645455392237,2.1346704583822773,0.1512737679153683,7.3669
50,,0.5,5,1,0.5489803761550813,0.02504611109731517,2.1531137177669666,0.1402467179690251,9.441
50,,0.5,5,2,0.5527575790908182,0.02605667699956353,2.1435274193959577,0.13253178728883136,9.3525
50,,0.5,5,5,0.5563489203525318,0.0239534806464636,2.1357927683337654,0.14245126692956972,7.5025
50,,0.5,5,10,0.5571009319405541,0.023183645455392195,2.1346704583822773,0.15127376791536845,7.3081
50,,0.5,10,1,0.5488873251746733,0.02561345234672267,2.1534394697496877,0.14275505622533743,10.833
50,,0.5,10,2,0.5558913585703082,0.02389457296374622,2.136399246822569,0.13397953153972,9.6065
50,,0.5,10,5,0.5563489203525318,0.023953480646463608,2.135792768333766,0.14245126692956964,8.1031
50,,0.5,10,10,0.5571009319405539,0.023183645455392254,2.1346704583822773,0.1512737679153684,7.7312
50,,0.5,20,1,0.5572641240805598,0.01886335974719845,2.1339377613794026,0.13923023663295647,7.8397
50,,0.5,20,2,0.5592213193744232,0.02054445173395913,2.1293559362256147,0.14307863760256287,8.9267
50,,0.5,20,5,0.5588098181572783,0.021995144285453967,2.1301345024540366,0.14306964593004365,7.3537
50,,0.5,20,10,0.5571009319405541,0.023183645455392244,2.1346704583822773,0.15127376791536837,7.2965
50,,1.0,2,1,0.5354707111154356,0.03383801782784936,2.1837172951888215,0.13773122075279748,12.2168
50,,1.0,2,2,0.537351827471389,0.031015916567212858,2.1794294348015155,0.13242192330367197,12.4727
50,,1.0,2,5,0.5519262674303761,0.028807963145985875,2.1457246399400214,0.14199410779551003,14.0278
50,,1.0,2,10,0.5568756195070576,0.0248990205642352,2.13457612469933,0.145103691423217,11.0651
50,,1.0,5,1,0.5379195326110306,0.02967075053887369,2.1784554186813967,0.13587296484121628,17.2305
50,,1.0,5,2,0.5386195517271737,0.029450063866176046,2.176642629121891,0.1318458160512866,16.0939
50,,1.0,5,5,0.5519262674303761,0.0288079631459859,2.1457246399400214,0.1419941077955101,13.4444
50,,1.0,5,10,0.5568756195070576,0.024899020564235184,2.1345761246993304,0.145103691423217,12.3828
50,,1.0,10,1,0.5434875717890935,0.0281520973705476,2.165689098109406,0.13847935397990432,15.2829
50,,1.0,10,2,0.5457149860862522,0.027844118312253797,2.1601952493980567,0.1342710468846242,15.5605
50,,1.0,10,5,0.5519262674303761,0.028807963145985854,2.1457246399400214,0.1419941077955101,13.3897
50,,1.0,10,10,0.5568756195070576,0.024899020564235194,2.13457612469933,0.14510369142321702,10.8757
50,,1.0,20,1,0.5512403236514934,0.026134815826078846,2.1473743113055144,0.1364204077239303,15.493
50,,1.0,20,2,0.5531512616533999,0.025547480004916984,2.1426843363953436,0.13310741481340008,12.9718
50,,1.0,20,5,0.5577308990218116,0.025325880952538887,2.1323602782479303,0.14319521617430017,12.8396
50,,1.0,20,10,0.5568756195070577,0.02489902056423516,2.1345761246993304,0.145103691423217,12.7119
50,5,sqrt,2,1,0.47600404728935863,0.023322910967243385,2.322545058307967,0.1679167455740437,9.3852
50,5,sqrt,2,2,0.47482942995121336,0.024098027481841318,2.3251934130334586,0.16995814233558498,9.3932
50,5,sqrt,2,5,0.4769207338408791,0.024984687180864815,2.3201426413942787,0.16524396424074742,11.684
50,5,sqrt,2,10,0.4780431349874159,0.025688229816281886,2.3174515486033473,0.16338415188710573,11.8072
50,5,sqrt,5,1,0.47547043858470317,0.024193795587816914,2.3237261137607716,0.16934849203373067,9.8446
50,5,sqrt,5,2,0.47486835906004166,0.024611314958295168,2.32504054706635,0.16977963234078705,9.8963
50,5,sqrt,5,5,0.47692073384087896,0.024984687180864856,2.320142641394279,0.16524396424074764,11.2446
50,5,sqrt,5,10,0.4780431349874159,0.025688229816281886,2.317451548603347,0.16338415188710562,9.5782
50,5,sqrt,10,1,0.47589568939500965,0.025585677828139183,2.3223849678347204,0.16576102701486786,9.2993
