n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,1.0,2,1,0.8572372691849599,0.07057827535021952,28871.820852886634,5759.02892306131,9.2252
50,20,1.0,2,2,0.8569211198990588,0.07192624281327999,28881.31985967108,5817.241186545347,6.1069
50,20,1.0,2,5,0.8454499340734429,0.07323017366256655,30192.409223553033,6407.4650601258745,9.2291
50,20,1.0,2,10,0.835603664563578,0.05918899349952913,31515.972354097314,6078.443027427188,4.6382
50,20,1.0,5,1,0.8629843497681942,0.05989020586395882,28412.563370592638,5166.240410683019,8.5866
50,20,1.0,5,2,0.859363269263737,0.06714245311315073,28726.12068435405,5611.018220021584,8.6227
50,20,1.0,5,5,0.8454499340734429,0.07323017366256653,30192.409223553026,6407.465060125874,6.4919
50,20,1.0,5,10,0.835603664563578,0.059188993499529115,31515.972354097314,6078.443027427187,10.2182
50,20,1.0,10,1,0.858228103519109,0.06263754811315943,28927.233198026865,5519.236159947582,7.5646
50,20,1.0,10,2,0.8576998647597115,0.06382608674703515,28964.494034324296,5508.530925522463,11.4014
50,20,1.0,10,5,0.8454499340734429,0.07323017366256657,30192.409223553037,6407.465060125876,6.4806
50,20,1.0,10,10,0.835603664563578,0.05918899349952915,31515.972354097314,6078.443027427189,9.5743
50,20,1.0,20,1,0.8530103859595839,0.05698683727825569,29617.98015833127,5274.169584901967,5.8659
50,20,1.0,20,2,0.8531444258453611,0.05910393512311758,29558.89931277692,5279.777458128512,11.3025
50,20,1.0,20,5,0.840416027510322,0.06708046666431793,30837.60581508588,6146.035681393038,11.2072
50,20,1.0,20,10,0.835603664563578,0.05918899349952913,31515.97235409731,6078.44302742719,6.4716
100,,sqrt,2,1,0.8633144136780466,0.05702731140018098,28555.253216973673,5933.7816131774,12.0811
100,,sqrt,2,2,0.8624297647499188,0.05088681441576377,28751.515754099615,5664.739707712195,9.3704
100,,sqrt,2,5,0.8472651029109617,0.047048190528270195,30528.595139114565,5912.147824937974,9.5138
100,,sqrt,2,10,0.8329939309975147,0.04668207129572978,32058.736280267494,6374.5771281476755,12.7555
100,,sqrt,5,1,0.8611314925845411,0.052502903219378796,28896.141362424205,5907.984197302493,8.5724
100,,sqrt,5,2,0.8614872467027768,0.04646685130004326,28960.21259991362,5318.38064553024,9.2437
100,,sqrt,5,5,0.8472651029109617,0.0470481905282702,30528.595139114565,5912.147824937975,11.7364
100,,sqrt,5,10,0.8329939309975145,0.04668207129572981,32058.736280267494,6374.577128147677,9.2668
100,,sqrt,10,1,0.8618606137249412,0.04768832420092541,28954.314693174285,5811.897354424882,8.1339
100,,sqrt,10,2,0.8576274142033503,0.052138186178530034,29310.529853204564,5895.796244346511,12.8819
100,,sqrt,10,5,0.8472651029109617,0.047048190528270216,30528.595139114565,5912.147824937975,10.775
100,,sqrt,10,10,0.8329939309975147,0.046682071295729814,32058.736280267494,6374.577128147677,10.0163
